xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,xCoordPress6,yCoordPress6,xCoordRelease6,yCoordRelease6,pressPressure6,releasePressure6,holdTime6,HPP6,offSet6,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,PPTime5,UDTime5,Tri0,Tri1,Tri2,Tri3,Tri4,state
137.0,98.0,137.0,98.0,0.19607844948768602,0.19607844948768602,0.067,0.013137256115674964,30.99193443462347,146.0,143.0,143.0,143.0,0.18431372940540303,0.168627455830574,0.125,0.02303921617567538,21.920310216782973,93.0,205.0,93.0,205.0,0.18823531270027202,0.18823531270027202,0.109,0.02051764908432965,84.83218728760917,113.0,133.0,113.0,133.0,0.180392161011696,0.180392161011696,0.116,0.020925490677356738,15.508062419270823,131.0,179.0,131.0,179.0,0.160784319043159,0.160784319043159,0.067,0.010772549375891654,51.61879502661797,108.0,143.0,108.0,143.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,24.9098374141623,83.0,112.0,83.0,112.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,47.12218161333365,0.15,0.083,0.175,0.05,0.81,0.701,0.283,0.167,0.234,0.167,0.117,0.084,0.434,1.101,1.16,0.55,0.45,6
130.0,165.0,130.0,165.0,0.207843154668808,0.207843154668808,0.091,0.01891372707486153,37.58324094593227,111.0,121.0,111.0,121.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,17.7341478509682,135.0,163.0,135.0,163.0,0.18431372940540303,0.18431372940540303,0.082,0.015113725811243048,36.28360511305347,155.0,143.0,151.038482666016,143.0,0.18431372940540303,0.14117647707462302,0.117,0.021564706340432154,28.183508763429998,87.0,175.0,87.0,175.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,62.42195126716242,91.0,132.0,91.0,132.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,36.776351096866584,89.0,101.0,89.0,101.0,0.176470592617989,0.176470592617989,0.099,0.01747058866918091,46.738634982207174,0.167,0.076,0.142,0.042,0.408,0.326,0.234,0.117,0.225,0.142,0.167,0.092,0.391,0.667,0.725,0.534,0.491,6
105.0,192.0,105.0,192.0,0.20000001788139302,0.20000001788139302,0.075,0.015000001341104475,68.3117852204142,106.0,110.0,106.0,110.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,27.721832551258224,125.0,156.0,125.0,156.0,0.19215688109397897,0.19215688109397897,0.083,0.015949021130800253,28.609439001839934,102.0,129.0,102.0,129.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,25.544079548889602,111.0,167.0,111.0,167.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,42.80770958600799,102.0,142.0,102.0,142.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,29.33428028774526,71.0,82.0,71.0,82.0,0.180392161011696,0.180392161011696,0.109,0.019662745550274863,72.54309064273454,0.175,0.1,0.209,0.101,0.375,0.292,0.2,0.092,0.2,0.117,0.175,0.108,0.467,0.692,0.658,0.467,0.484,6
140.0,102.0,140.0,102.0,0.203921586275101,0.203921586275101,0.1,0.020392158627510103,28.398943642325854,139.0,126.0,136.0,126.0,0.18431372940540303,0.176470592617989,0.116,0.02138039261102675,8.631338250816034,85.0,150.0,85.0,154.0,0.19215688109397897,0.14117647707462302,0.1,0.0192156881093979,50.08492787256461,94.0,131.0,94.0,131.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,33.68233958619858,87.0,237.0,87.0,237.0,0.168627455830574,0.168627455830574,0.075,0.01264705918729305,116.74973233374028,81.0,155.0,81.0,155.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,54.023143188822324,123.0,119.0,117.0,118.0,0.18431372940540303,0.172549024224281,0.099,0.0182470592111349,14.159802258506296,0.167,0.067,0.183,0.067,0.284,0.184,0.208,0.1,0.209,0.134,0.167,0.101,0.45,0.575,0.567,0.483,0.475,6
131.0,130.0,133.0,130.0,0.203921586275101,0.133333340287209,0.091,0.01855686435103419,6.041522986797286,135.0,121.0,135.0,121.0,0.18823531270027202,0.18823531270027202,0.108,0.02032941377162938,9.924716620639604,125.0,174.0,124.0,178.0,0.19215688109397897,0.121568635106087,0.091,0.017486276179552087,50.62114182829147,111.0,139.0,111.0,139.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,20.112185361118765,98.0,188.0,98.0,188.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,67.30898899849856,90.0,178.0,90.0,178.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,62.90071541723512,67.0,87.0,67.0,87.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,72.80453282591682,0.142,0.051,0.158,0.05,0.284,0.193,0.233,0.134,0.242,0.159,0.142,0.084,0.391,0.541,0.6,0.533,0.467,6
119.0,133.0,119.0,133.0,0.20000001788139302,0.20000001788139302,0.091,0.018200001627206763,10.124228365658293,114.0,101.0,114.0,101.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,29.740544715926102,111.0,157.0,111.0,157.0,0.19607844948768602,0.19607844948768602,0.099,0.019411766499280916,33.80088756231114,119.0,116.0,119.0,116.0,0.18431372940540303,0.18431372940540303,0.108,0.019905882775783527,14.300349646075091,120.0,157.0,120.0,157.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,30.438462510448847,92.0,131.0,92.0,131.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,35.67211796347394,75.0,95.0,75.0,95.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,61.74544517614235,0.175,0.084,0.159,0.059,0.241,0.142,0.2,0.092,0.192,0.1,0.176,0.101,0.433,0.508,0.533,0.467,0.459,6
152.0,154.0,152.0,154.0,0.18823531270027202,0.18823531270027202,0.057,0.010729412823915506,36.09016486523718,29.0,128.0,30.930908203125,128.0,0.19215688109397897,0.180392161011696,0.05,0.00960784405469895,96.57038619821954,120.0,109.0,120.0,109.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,19.96246477767713,2.0,123.0,31.4412536621094,135.100524902344,0.19607844948768602,0.15686275064945202,0.058,0.01137255007028579,96.35896806627996,167.0,119.0,167.0,119.0,0.18431372940540303,0.18431372940540303,0.091,0.016772549375891677,40.40420770167385,180.0,123.0,177.102233886719,123.0,0.18431372940540303,0.109803929924965,0.058,0.010690196305513376,49.805939470637185,135.0,103.0,135.0,103.0,0.19215688109397897,0.19215688109397897,0.049,0.00941568717360497,25.622255950637914,0.199,0.142,0.225,0.175,0.267,0.209,0.334,0.276,0.2,0.109,0.251,0.193,0.482,0.55,0.692,0.592,0.5,7
137.0,129.0,134.10534667968798,129.0,0.19215688109397897,0.176470592617989,0.049,0.00941568717360497,6.77352233028467,106.0,100.0,106.0,100.0,0.19215688109397897,0.19215688109397897,0.05,0.00960784405469895,34.90701935141412,136.0,114.0,113.0,106.0,0.18431372940540303,0.105882361531258,0.074,0.013639215975999824,25.93260495977988,124.0,109.0,129.0,110.0,0.19215688109397897,0.113725498318672,0.075,0.014411766082048421,17.564168070250297,164.0,115.0,164.0,115.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,38.58108344772085,175.0,205.0,175.0,205.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,90.89829481348922,57.0,169.0,57.0,169.0,0.19215688109397897,0.19215688109397897,0.041,0.007878432124853138,81.80770134895614,0.175,0.126,0.192,0.142,0.2,0.126,0.392,0.317,0.175,0.1,0.276,0.218,0.441,0.467,0.667,0.625,0.492,7
139.0,131.0,139.0,131.0,0.18823531270027202,0.18823531270027202,0.049,0.00922353032231333,12.020815280171307,150.0,85.0,153.912414550781,85.0,0.18823531270027202,0.176470592617989,0.066,0.012423530638217955,50.03864149237375,157.0,165.0,109.0,154.0,0.18431372940540303,0.109803929924965,0.066,0.0121647061407566,32.31872522238462,135.0,90.0,143.791839599609,94.88433837890629,0.19215688109397897,0.168627455830574,0.058,0.011145099103450781,36.45826957661421,139.0,122.0,139.0,122.0,0.18431372940540303,0.18431372940540303,0.075,0.013823529705405227,12.747548783981962,174.0,172.0,174.0,172.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,64.3622560201241,68.0,131.0,68.0,136.0,0.19215688109397897,0.176470592617989,0.041,0.007878432124853138,60.10407640085654,0.183,0.134,0.209,0.143,0.2,0.134,0.292,0.234,0.183,0.108,0.251,0.201,0.458,0.467,0.567,0.525,0.475,7
117.0,139.0,117.0,139.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,15.572411502397436,96.0,92.0,109.56787109375,94.438720703125,0.19215688109397897,0.133333340287209,0.058,0.011145099103450781,37.6112939933784,117.0,135.0,102.0,131.0,0.18431372940540303,0.172549024224281,0.049,0.009031372740864749,25.739075352467502,153.0,131.0,177.0,137.0,0.18823531270027202,0.125490203499794,0.066,0.012423530638217955,50.40337290301116,124.0,194.0,124.0,194.0,0.18431372940540303,0.18431372940540303,0.067,0.012349019870162004,66.59204156654157,174.0,184.0,174.0,184.0,0.18431372940540303,0.18431372940540303,0.066,0.0121647061407566,73.17444909256236,127.0,90.0,128.929595947266,92.8944091796875,0.19215688109397897,0.176470592617989,0.049,0.00941568717360497,34.63510734205015,0.192,0.126,0.209,0.151,0.192,0.143,0.283,0.217,0.176,0.109,0.267,0.201,0.45,0.467,0.542,0.525,0.492,7
139.0,104.0,139.0,104.0,0.18823531270027202,0.18823531270027202,0.066,0.012423530638217955,26.16295090390226,122.0,125.0,127.0,117.0,0.133333340287209,0.176470592617989,0.074,0.009866667181253466,10.51189802081432,164.0,138.0,139.0,136.0,0.18431372940540303,0.172549024224281,0.067,0.012349019870162004,14.300349646075091,92.0,114.0,104.0,113.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,27.613402542968153,144.0,168.0,144.0,168.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,43.73213921133976,161.0,175.0,161.0,175.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,58.12486559124245,79.0,97.0,82.0,99.0,0.19215688109397897,0.180392161011696,0.041,0.007878432124853138,53.688918782184466,0.184,0.118,0.216,0.142,0.201,0.134,0.292,0.218,0.167,0.109,0.25,0.2,0.467,0.491,0.551,0.509,0.458,7
149.0,114.0,149.0,114.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,25.387004549572207,117.0,115.0,116.0,107.0,0.180392161011696,0.172549024224281,0.075,0.0135294120758772,23.50531854708632,105.0,138.0,96.90386962890629,138.0,0.18431372940540303,0.176470592617989,0.057,0.010505882576107973,32.34769224666518,146.0,106.0,154.0,110.0,0.19215688109397897,0.176470592617989,0.066,0.012682354152202611,31.756889016400834,152.0,159.0,152.0,159.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,39.90613987846983,175.0,168.0,175.0,168.0,0.180392161011696,0.180392161011696,0.058,0.010462745338678369,62.42195126716242,134.0,106.0,140.65576171875,110.75408935546899,0.19215688109397897,0.172549024224281,0.041,0.007878432124853138,21.295529805927462,0.175,0.117,0.218,0.143,0.2,0.143,0.258,0.192,0.184,0.109,0.259,0.201,0.45,0.484,0.533,0.5,0.484,7
131.0,131.0,131.0,131.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,4.949747468305833,152.0,89.0,152.0,89.0,0.19215688109397897,0.19215688109397897,0.058,0.011145099103450781,45.63441683641854,115.0,120.0,110.15643310546899,120.0,0.18431372940540303,0.172549024224281,0.058,0.010690196305513376,18.895748533071455,179.0,101.0,184.839141845703,104.89276123046899,0.19215688109397897,0.168627455830574,0.066,0.012682354152202611,61.63492867185161,190.0,157.0,190.0,157.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,69.11222757226105,158.0,183.0,158.0,183.0,0.18431372940540303,0.18431372940540303,0.05,0.009215686470270152,63.32850858815483,100.0,85.0,114.0,96.0,0.19215688109397897,0.109803929924965,0.058,0.011145099103450781,34.27097897638759,0.175,0.117,0.209,0.151,0.192,0.134,0.283,0.217,0.142,0.084,0.259,0.209,0.442,0.467,0.533,0.475,0.459,7
128.0,88.0,123.14678955078101,91.882568359375,0.19215688109397897,0.172549024224281,0.067,0.012874511033296591,35.88247312950689,77.0,92.0,84.7607116699219,95.88037109375,0.19215688109397897,0.176470592617989,0.058,0.011145099103450781,53.164346127179165,104.0,114.0,95.0,113.0,0.18431372940540303,0.176470592617989,0.058,0.010690196305513376,35.58791929854849,123.0,123.0,131.718933105469,127.843872070312,0.19215688109397897,0.172549024224281,0.058,0.011145099103450781,4.232923877081067,88.0,133.0,90.886962890625,135.886962890625,0.18431372940540303,0.176470592617989,0.058,0.010690196305513376,37.56135824089954,148.0,170.0,148.0,170.0,0.18431372940540303,0.18431372940540303,0.058,0.010690196305513376,47.185802949616104,94.0,46.0,98.2374267578125,55.474853515625,0.19607844948768602,0.176470592617989,0.049,0.009607844024896615,77.74265186401905,0.192,0.125,0.209,0.151,0.209,0.151,0.267,0.209,0.15,0.092,0.259,0.201,0.459,0.476,0.534,0.475,0.458,7
